Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),,Serial #:,6521
7/25/23,15:33:00,12152,7/25/2023 15:33:00,7/25/2023 11:42:36,588.6665151,,,
7/25/23,15:33:02,12216,7/25/2023 15:33:02,7/25/2023 11:42:38,619.8269463,,,
7/25/23,15:33:03,12286,7/25/2023 15:33:03,7/25/2023 11:42:39,655.8004009,,,
7/25/23,15:47:54,12409,7/25/2023 15:47:54,7/25/2023 11:57:30,724.1421556,,,
7/25/23,15:47:55,12385,7/25/2023 15:47:55,7/25/2023 11:57:31,710.2699,,,
7/25/23,15:47:56,12361,7/25/2023 15:47:56,7/25/2023 11:57:32,696.6633927,,,
7/25/23,15:47:57,12365,7/25/2023 15:47:57,7/25/2023 11:57:33,698.9129064,,,
7/25/23,15:47:58,12399,7/25/2023 15:47:58,7/25/2023 11:57:34,718.3294227,,,
7/25/23,15:47:59,12365,7/25/2023 15:47:59,7/25/2023 11:57:35,698.9129064,,,
7/25/23,15:48:00,12349,7/25/2023 15:48:00,7/25/2023 11:57:36,689.9581998,,,
7/25/23,15:48:01,12342,7/25/2023 15:48:01,7/25/2023 11:57:37,686.0766802,,,
7/25/23,15:48:03,12347,7/25/2023 15:48:03,7/25/2023 11:57:39,688.8469588,,,
7/25/23,15:48:04,12373,7/25/2023 15:48:04,7/25/2023 11:57:40,703.4337483,,,
7/25/23,16:02:55,11906,7/25/2023 16:02:55,7/25/2023 12:12:31,482.7975166,,,
7/25/23,16:02:56,12148,7/25/2023 16:02:56,7/25/2023 12:12:32,586.7718393,,,
7/25/23,16:02:57,12240,7/25/2023 16:02:57,7/25/2023 12:12:33,631.9327638,,,
7/25/23,16:02:58,11720,7/25/2023 16:02:58,7/25/2023 12:12:34,415.5868263,,,
7/25/23,16:02:59,11455,7/25/2023 16:02:59,7/25/2023 12:12:35,335.665831,,,
7/25/23,16:03:00,11073,7/25/2023 16:03:00,7/25/2023 12:12:36,246.7177804,,,
7/25/23,16:03:01,10934,7/25/2023 16:03:01,7/25/2023 12:12:37,220.5707991,,,
7/25/23,16:03:02,10890,7/25/2023 16:03:02,7/25/2023 12:12:38,212.8860709,,,
7/25/23,16:03:04,10887,7/25/2023 16:03:04,7/25/2023 12:12:40,212.3719692,,,
7/25/23,16:03:05,10978,7/25/2023 16:03:05,7/25/2023 12:12:41,228.5329295,,,
7/25/23,16:17:56,10574,7/25/2023 16:17:56,7/25/2023 12:27:32,165.0219506,,,
7/25/23,16:17:57,10932,7/25/2023 16:17:57,7/25/2023 12:27:33,220.2155496,,,
7/25/23,16:17:58,11720,7/25/2023 16:17:58,7/25/2023 12:27:34,415.5868263,,,
7/25/23,16:17:59,12167,7/25/2023 16:17:59,7/25/2023 12:27:35,595.8261985,,,
7/25/23,16:18:00,12244,7/25/2023 16:18:00,7/25/2023 12:27:36,633.9732635,,,
7/25/23,16:18:01,12249,7/25/2023 16:18:01,7/25/2023 12:27:37,636.533156,,,
7/25/23,16:18:02,12004,7/25/2023 16:18:02,7/25/2023 12:27:38,522.4764773,,,
7/25/23,16:18:03,11154,7/25/2023 16:18:03,7/25/2023 12:27:39,263.3612452,,,
7/25/23,16:18:05,10823,7/25/2023 16:18:05,7/25/2023 12:27:41,201.6954374,,,
7/25/23,16:18:06,10623,7/25/2023 16:18:06,7/25/2023 12:27:42,171.6692753,,,
7/25/23,16:32:57,12160,7/25/2023 16:32:57,7/25/2023 12:42:33,592.4742403,,,
7/25/23,16:32:58,12269,7/25/2023 16:32:58,7/25/2023 12:42:34,646.8765091,,,
7/25/23,16:32:59,12177,7/25/2023 16:32:59,7/25/2023 12:42:35,600.6476334,,,
7/25/23,16:33:00,12291,7/25/2023 16:33:00,7/25/2023 12:42:36,658.4484283,,,
7/25/23,16:33:01,12219,7/25/2023 16:33:01,7/25/2023 12:42:37,621.3273989,,,
7/25/23,16:33:02,12132,7/25/2023 16:33:02,7/25/2023 12:42:38,579.2539216,,,
7/25/23,16:33:03,12213,7/25/2023 16:33:03,7/25/2023 12:42:39,618.3301171,,,
7/25/23,16:33:04,12232,7/25/2023 16:33:04,7/25/2023 12:42:40,627.8714459,,,
7/25/23,16:33:06,12266,7/25/2023 16:33:06,7/25/2023 12:42:42,645.3143576,,,
7/25/23,16:33:07,12257,7/25/2023 16:33:07,7/25/2023 12:42:43,640.6505013,,,
7/25/23,16:47:58,10373,7/25/2023 16:47:58,7/25/2023 12:57:34,140.3421736,,,
7/25/23,16:47:59,10388,7/25/2023 16:47:59,7/25/2023 12:57:35,142.0490917,,,
7/25/23,16:48:00,10392,7/25/2023 16:48:00,7/25/2023 12:57:36,142.5077657,,,
7/25/23,16:48:01,10411,7/25/2023 16:48:01,7/25/2023 12:57:37,144.7067747,,,
7/25/23,16:48:02,10443,7/25/2023 16:48:02,7/25/2023 12:57:38,148.4873388,,,
7/25/23,16:48:03,10467,7/25/2023 16:48:03,7/25/2023 12:57:39,151.3874396,,,
7/25/23,16:48:04,10521,7/25/2023 16:48:04,7/25/2023 12:57:40,158.1214502,,,
7/25/23,16:48:05,10554,7/25/2023 16:48:05,7/25/2023 12:57:41,162.3833012,,,
7/25/23,16:48:07,10612,7/25/2023 16:48:07,7/25/2023 12:57:43,170.1540856,,,
7/25/23,16:48:08,10712,7/25/2023 16:48:08,7/25/2023 12:57:44,184.4353361,,,
7/25/23,17:02:59,10502,7/25/2023 17:02:59,7/25/2023 13:12:35,155.7185877,,,
7/25/23,17:03:00,10502,7/25/2023 17:03:00,7/25/2023 13:12:36,155.7185877,,,
7/25/23,17:03:01,10501,7/25/2023 17:03:01,7/25/2023 13:12:37,155.5931377,,,
7/25/23,17:03:02,10492,7/25/2023 17:03:02,7/25/2023 13:12:38,154.4686252,,,
7/25/23,17:03:03,10496,7/25/2023 17:03:03,7/25/2023 13:12:39,154.9674017,,,
7/25/23,17:03:04,10487,7/25/2023 17:03:04,7/25/2023 13:12:40,153.8474116,,,
7/25/23,17:03:05,10489,7/25/2023 17:03:05,7/25/2023 13:12:41,154.0955967,,,
7/25/23,17:03:06,10476,7/25/2023 17:03:06,7/25/2023 13:12:42,152.4895214,,,
7/25/23,17:03:08,10486,7/25/2023 17:03:08,7/25/2023 13:12:44,153.723469,,,
7/25/23,17:03:09,10494,7/25/2023 17:03:09,7/25/2023 13:12:45,154.7178124,,,
7/25/23,17:18:00,9980,7/25/2023 17:18:00,7/25/2023 13:27:36,102.2424672,,,
7/25/23,17:18:01,9955,7/25/2023 17:18:01,7/25/2023 13:27:37,100.2030367,,,
7/25/23,17:18:02,9956,7/25/2023 17:18:02,7/25/2023 13:27:38,100.2838274,,,
7/25/23,17:18:03,9960,7/25/2023 17:18:03,7/25/2023 13:27:39,100.6076421,,,
7/25/23,17:18:04,9959,7/25/2023 17:18:04,7/25/2023 13:27:40,100.5265905,,,
7/25/23,17:18:05,9952,7/25/2023 17:18:05,7/25/2023 13:27:41,99.96105494,,,
7/25/23,17:18:06,9956,7/25/2023 17:18:06,7/25/2023 13:27:42,100.2838274,,,
7/25/23,17:18:07,9956,7/25/2023 17:18:07,7/25/2023 13:27:43,100.2838274,,,
7/25/23,17:18:09,9947,7/25/2023 17:18:09,7/25/2023 13:27:45,99.55904987,,,
7/25/23,17:18:10,9941,7/25/2023 17:18:10,7/25/2023 13:27:46,99.07877726,,,
7/25/23,17:33:01,10234,7/25/2023 17:33:01,7/25/2023 13:42:37,125.4688063,,,
7/25/23,17:33:02,10239,7/25/2023 17:33:02,7/25/2023 13:42:38,125.9754312,,,
7/25/23,17:33:03,10237,7/25/2023 17:33:03,7/25/2023 13:42:39,125.7725362,,,
7/25/23,17:33:04,10228,7/25/2023 17:33:04,7/25/2023 13:42:40,124.8635451,,,
7/25/23,17:33:05,10228,7/25/2023 17:33:05,7/25/2023 13:42:41,124.8635451,,,
7/25/23,17:33:06,10224,7/25/2023 17:33:06,7/25/2023 13:42:42,124.4616606,,,
7/25/23,17:33:07,10215,7/25/2023 17:33:07,7/25/2023 13:42:43,123.5621435,,,
7/25/23,17:33:08,10219,7/25/2023 17:33:08,7/25/2023 13:42:44,123.9611234,,,
7/25/23,17:33:10,10216,7/25/2023 17:33:10,7/25/2023 13:42:46,123.6617679,,,
7/25/23,17:33:11,10211,7/25/2023 17:33:11,7/25/2023 13:42:47,123.1644477,,,
7/25/23,17:48:02,11062,7/25/2023 17:48:02,7/25/2023 13:57:38,244.5401965,,,
7/25/23,17:48:03,10772,7/25/2023 17:48:03,7/25/2023 13:57:39,193.5731786,,,
7/25/23,17:48:04,10673,7/25/2023 17:48:04,7/25/2023 13:57:40,178.7283512,,,
7/25/23,17:48:05,10642,7/25/2023 17:48:05,7/25/2023 13:57:41,174.3182697,,,
7/25/23,17:48:06,10631,7/25/2023 17:48:06,7/25/2023 13:57:42,172.7796993,,,
7/25/23,17:48:07,10644,7/25/2023 17:48:07,7/25/2023 13:57:43,174.5994782,,,
7/25/23,17:48:08,10666,7/25/2023 17:48:08,7/25/2023 13:57:44,177.7228735,,,
7/25/23,17:48:09,10735,7/25/2023 17:48:09,7/25/2023 13:57:45,187.8860491,,,
7/25/23,17:48:11,10785,7/25/2023 17:48:11,7/25/2023 13:57:47,195.611962,,,
7/25/23,17:48:12,10778,7/25/2023 17:48:12,7/25/2023 13:57:48,194.5115016,,,
7/25/23,18:03:03,10748,7/25/2023 18:03:03,7/25/2023 14:12:39,189.8649335,,,
7/25/23,18:03:04,10754,7/25/2023 18:03:04,7/25/2023 14:12:40,190.7852812,,,
7/25/23,18:03:05,10755,7/25/2023 18:03:05,7/25/2023 14:12:41,190.9391056,,,
7/25/23,18:03:06,10760,7/25/2023 18:03:06,7/25/2023 14:12:42,191.7100902,,,
7/25/23,18:03:07,10763,7/25/2023 18:03:07,7/25/2023 14:12:43,192.1741744,,,
7/25/23,18:03:08,10773,7/25/2023 18:03:08,7/25/2023 14:12:44,193.7292508,,,
7/25/23,18:03:09,10776,7/25/2023 18:03:09,7/25/2023 14:12:45,194.198223,,,
7/25/23,18:03:10,10791,7/25/2023 18:03:10,7/25/2023 14:12:46,196.5601677,,,
7/25/23,18:03:12,10813,7/25/2023 18:03:12,7/25/2023 14:12:48,200.0764159,,,
7/25/23,18:03:13,10829,7/25/2023 18:03:13,7/25/2023 14:12:49,202.6731321,,,
7/25/23,18:18:04,9811,7/25/2023 18:18:04,7/25/2023 14:27:40,89.22331669,,,
7/25/23,18:18:05,9811,7/25/2023 18:18:05,7/25/2023 14:27:41,89.22331669,,,
7/25/23,18:18:06,9819,7/25/2023 18:18:06,7/25/2023 14:27:42,89.80044798,,,
7/25/23,18:18:07,9827,7/25/2023 18:18:07,7/25/2023 14:27:43,90.38131238,,,
7/25/23,18:18:08,9830,7/25/2023 18:18:08,7/25/2023 14:27:44,90.60010389,,,
7/25/23,18:18:09,9834,7/25/2023 18:18:09,7/25/2023 14:27:45,90.89265003,,,
7/25/23,18:18:10,9837,7/25/2023 18:18:10,7/25/2023 14:27:46,91.11267937,,,
7/25/23,18:18:11,9844,7/25/2023 18:18:11,7/25/2023 14:27:47,91.62815477,,,
7/25/23,18:18:13,9848,7/25/2023 18:18:13,7/25/2023 14:27:49,91.92402046,,,
7/25/23,18:18:14,9854,7/25/2023 18:18:14,7/25/2023 14:27:50,92.36961122,,,
7/25/23,18:33:05,12046,7/25/2023 18:33:05,7/25/2023 14:42:41,540.4648792,,,
7/25/23,18:33:06,12042,7/25/2023 18:33:06,7/25/2023 14:42:42,538.7253446,,,
7/25/23,18:33:07,12035,7/25/2023 18:33:07,7/25/2023 14:42:43,535.6946205,,,
7/25/23,18:33:08,12016,7/25/2023 18:33:08,7/25/2023 14:42:44,527.5540393,,,
7/25/23,18:33:09,11981,7/25/2023 18:33:09,7/25/2023 14:42:45,512.8806805,,,
7/25/23,18:33:10,11657,7/25/2023 18:33:10,7/25/2023 14:42:46,395.0123462,,,
7/25/23,18:33:11,11065,7/25/2023 18:33:11,7/25/2023 14:42:47,245.1321697,,,
7/25/23,18:33:12,10868,7/25/2023 18:33:12,7/25/2023 14:42:48,209.1446991,,,
7/25/23,18:33:14,10818,7/25/2023 18:33:14,7/25/2023 14:42:50,200.8842956,,,
7/25/23,18:33:15,10832,7/25/2023 18:33:15,7/25/2023 14:42:51,203.1637552,,,
7/25/23,18:48:06,10805,7/25/2023 18:48:06,7/25/2023 14:57:42,198.7905609,,,
7/25/23,18:48:07,10796,7/25/2023 18:48:07,7/25/2023 14:57:43,197.3538493,,,
7/25/23,18:48:08,10800,7/25/2023 18:48:08,7/25/2023 14:57:44,197.9911014,,,
7/25/23,18:48:09,10809,7/25/2023 18:48:09,7/25/2023 14:57:45,199.4324521,,,
7/25/23,18:48:10,10829,7/25/2023 18:48:10,7/25/2023 14:57:46,202.6731321,,,
7/25/23,18:48:11,10866,7/25/2023 18:48:11,7/25/2023 14:57:47,208.8078524,,,
7/25/23,18:48:12,10925,7/25/2023 18:48:12,7/25/2023 14:57:48,218.9766761,,,
7/25/23,18:48:13,11094,7/25/2023 18:48:13,7/25/2023 14:57:49,250.9289774,,,
7/25/23,18:48:15,11294,7/25/2023 18:48:15,7/25/2023 14:57:51,294.8182181,,,
7/25/23,18:48:16,11464,7/25/2023 18:48:16,7/25/2023 14:57:52,338.1094367,,,
7/25/23,19:03:07,10634,7/25/2023 19:03:07,7/25/2023 15:12:43,173.1979576,,,
7/25/23,19:03:08,10679,7/25/2023 19:03:08,7/25/2023 15:12:44,179.5947156,,,
7/25/23,19:03:09,10767,7/25/2023 19:03:09,7/25/2023 15:12:45,192.7947014,,,
7/25/23,19:03:10,10869,7/25/2023 19:03:10,7/25/2023 15:12:46,209.3133262,,,
7/25/23,19:03:11,10935,7/25/2023 19:03:11,7/25/2023 15:12:47,220.7486387,,,
7/25/23,19:03:12,11122,7/25/2023 19:03:12,7/25/2023 15:12:48,256.6559322,,,
7/25/23,19:03:13,11693,7/25/2023 19:03:13,7/25/2023 15:12:49,406.6411265,,,
7/25/23,19:03:14,11900,7/25/2023 19:03:14,7/25/2023 15:12:50,480.4685026,,,
7/25/23,19:03:16,11827,7/25/2023 19:03:16,7/25/2023 15:12:52,453.0161084,,,
7/25/23,19:03:17,11865,7/25/2023 19:03:17,7/25/2023 15:12:53,467.1047783,,,
7/25/23,19:18:08,10166,7/25/2023 19:18:08,7/25/2023 15:27:44,118.7776083,,,
7/25/23,19:18:09,10167,7/25/2023 19:18:09,7/25/2023 15:27:45,118.8733751,,,
7/25/23,19:18:10,10172,7/25/2023 19:18:10,7/25/2023 15:27:46,119.3533686,,,
7/25/23,19:18:11,10178,7/25/2023 19:18:11,7/25/2023 15:27:47,119.9319199,,,
7/25/23,19:18:12,10176,7/25/2023 19:18:12,7/25/2023 15:27:48,119.7387585,,,
7/25/23,19:18:13,10169,7/25/2023 19:18:13,7/25/2023 15:27:49,119.0651404,,,
7/25/23,19:18:14,10172,7/25/2023 19:18:14,7/25/2023 15:27:50,119.3533686,,,
7/25/23,19:18:15,10172,7/25/2023 19:18:15,7/25/2023 15:27:51,119.3533686,,,
7/25/23,19:18:17,10174,7/25/2023 19:18:17,7/25/2023 15:27:53,119.5459083,,,
7/25/23,19:18:18,10169,7/25/2023 19:18:18,7/25/2023 15:27:54,119.0651404,,,
7/25/23,19:33:09,9348,7/25/2023 19:33:09,7/25/2023 15:42:45,61.43562209,,,
7/25/23,19:33:10,9348,7/25/2023 19:33:10,7/25/2023 15:42:46,61.43562209,,,
7/25/23,19:33:11,9349,7/25/2023 19:33:11,7/25/2023 15:42:47,61.48515579,,,
7/25/23,19:33:12,9347,7/25/2023 19:33:12,7/25/2023 15:42:48,61.3861283,,,
7/25/23,19:33:13,9347,7/25/2023 19:33:13,7/25/2023 15:42:49,61.3861283,,,
7/25/23,19:33:14,9349,7/25/2023 19:33:14,7/25/2023 15:42:50,61.48515579,,,
7/25/23,19:33:15,9350,7/25/2023 19:33:15,7/25/2023 15:42:51,61.53472942,,,
7/25/23,19:33:16,9339,7/25/2023 19:33:16,7/25/2023 15:42:52,60.99161072,,,
7/25/23,19:33:18,9338,7/25/2023 19:33:18,7/25/2023 15:42:54,60.94247464,,,
7/25/23,19:33:19,9335,7/25/2023 19:33:19,7/25/2023 15:42:55,60.79530377,,,
7/25/23,19:48:10,9183,7/25/2023 19:48:10,7/25/2023 15:57:46,53.7857678,,,
7/25/23,19:48:11,9167,7/25/2023 19:48:11,7/25/2023 15:57:47,53.0966465,,,
7/25/23,19:48:12,9169,7/25/2023 19:48:12,7/25/2023 15:57:48,53.18230148,,,
7/25/23,19:48:13,9165,7/25/2023 19:48:13,7/25/2023 15:57:49,53.01112948,,,
7/25/23,19:48:14,9166,7/25/2023 19:48:14,7/25/2023 15:57:50,53.05387076,,,
7/25/23,19:48:15,9164,7/25/2023 19:48:15,7/25/2023 15:57:51,52.96842263,,,
7/25/23,19:48:16,9151,7/25/2023 19:48:16,7/25/2023 15:57:52,52.41635446,,,
7/25/23,19:48:17,9154,7/25/2023 19:48:17,7/25/2023 15:57:53,52.5432419,,,
7/25/23,19:48:19,9151,7/25/2023 19:48:19,7/25/2023 15:57:55,52.41635446,,,
7/25/23,19:48:20,9144,7/25/2023 19:48:20,7/25/2023 15:57:56,52.12147412,,,
7/25/23,20:03:11,9297,7/25/2023 20:03:11,7/25/2023 16:12:47,58.9616146,,,
7/25/23,20:03:12,9295,7/25/2023 20:03:12,7/25/2023 16:12:48,58.86665151,,,
7/25/23,20:03:13,9297,7/25/2023 20:03:13,7/25/2023 16:12:49,58.9616146,,,
7/25/23,20:03:14,9304,7/25/2023 20:03:14,7/25/2023 16:12:50,59.29519344,,,
7/25/23,20:03:15,9305,7/25/2023 20:03:15,7/25/2023 16:12:51,59.34300138,,,
7/25/23,20:03:16,9312,7/25/2023 20:03:16,7/25/2023 16:12:52,59.67873793,,,
7/25/23,20:03:17,9314,7/25/2023 20:03:17,7/25/2023 16:12:53,59.77501107,,,
7/25/23,20:03:18,9309,7/25/2023 20:03:18,7/25/2023 16:12:54,59.53461888,,,
7/25/23,20:03:20,9308,7/25/2023 20:03:20,7/25/2023 16:12:56,59.48665657,,,
7/25/23,20:03:21,9308,7/25/2023 20:03:21,7/25/2023 16:12:57,59.48665657,,,
7/25/23,20:18:12,9837,7/25/2023 20:18:12,7/25/2023 16:27:48,91.11267937,,,
7/25/23,20:18:13,9837,7/25/2023 20:18:13,7/25/2023 16:27:49,91.11267937,,,
7/25/23,20:18:14,9834,7/25/2023 20:18:14,7/25/2023 16:27:50,90.89265003,,,
7/25/23,20:18:15,9842,7/25/2023 20:18:15,7/25/2023 16:27:51,91.48057922,,,
7/25/23,20:18:16,9838,7/25/2023 20:18:16,7/25/2023 16:27:52,91.18614078,,,
7/25/23,20:18:17,9839,7/25/2023 20:18:17,7/25/2023 16:27:53,91.25966143,,,
7/25/23,20:18:18,9839,7/25/2023 20:18:18,7/25/2023 16:27:54,91.25966143,,,
7/25/23,20:18:19,9835,7/25/2023 20:18:19,7/25/2023 16:27:55,90.96593404,,,
7/25/23,20:18:21,9832,7/25/2023 20:18:21,7/25/2023 16:27:57,90.74625907,,,
7/25/23,20:18:22,9830,7/25/2023 20:18:22,7/25/2023 16:27:58,90.60010389,,,
7/25/23,20:33:13,9201,7/25/2023 20:33:13,7/25/2023 16:42:49,54.57172572,,,
7/25/23,20:33:14,9201,7/25/2023 20:33:14,7/25/2023 16:42:50,54.57172572,,,
7/25/23,20:33:15,9205,7/25/2023 20:33:15,7/25/2023 16:42:51,54.74793685,,,
7/25/23,20:33:16,9208,7/25/2023 20:33:16,7/25/2023 16:42:52,54.8804685,,,
7/25/23,20:33:17,9208,7/25/2023 20:33:17,7/25/2023 16:42:53,54.8804685,,,
7/25/23,20:33:18,9212,7/25/2023 20:33:18,7/25/2023 16:42:54,55.05767656,,,
7/25/23,20:33:19,9212,7/25/2023 20:33:19,7/25/2023 16:42:55,55.05767656,,,
7/25/23,20:33:20,9210,7/25/2023 20:33:20,7/25/2023 16:42:56,54.96900112,,,
7/25/23,20:33:22,9217,7/25/2023 20:33:22,7/25/2023 16:42:58,55.27999151,,,
7/25/23,20:33:23,9220,7/25/2023 20:33:23,7/25/2023 16:42:59,55.41381113,,,
7/25/23,20:48:14,8390,7/25/2023 20:48:14,7/25/2023 16:57:50,28.38595399,,,
7/25/23,20:48:15,8390,7/25/2023 20:48:15,7/25/2023 16:57:51,28.38595399,,,
7/25/23,20:48:16,8386,7/25/2023 20:48:16,7/25/2023 16:57:52,28.29459125,,,
7/25/23,20:48:17,8384,7/25/2023 20:48:17,7/25/2023 16:57:53,28.24902022,,,
7/25/23,20:48:18,8381,7/25/2023 20:48:18,7/25/2023 16:57:54,28.18080124,,,
7/25/23,20:48:19,8383,7/25/2023 20:48:19,7/25/2023 16:57:55,28.22626223,,,
7/25/23,20:48:20,8382,7/25/2023 20:48:20,7/25/2023 16:57:56,28.20352258,,,
7/25/23,20:48:21,8383,7/25/2023 20:48:21,7/25/2023 16:57:57,28.22626223,,,
7/25/23,20:48:23,8387,7/25/2023 20:48:23,7/25/2023 16:57:59,28.31740433,,,
7/25/23,20:48:24,8385,7/25/2023 20:48:24,7/25/2023 16:58:00,28.27179655,,,
7/25/23,21:03:15,8337,7/25/2023 21:03:15,7/25/2023 17:12:51,27.19897682,,,
7/25/23,21:03:16,8333,7/25/2023 21:03:16,7/25/2023 17:12:52,27.11143448,,,
7/25/23,21:03:17,8336,7/25/2023 21:03:17,7/25/2023 17:12:53,27.17706477,,,
7/25/23,21:03:18,8337,7/25/2023 21:03:18,7/25/2023 17:12:54,27.19897682,,,
7/25/23,21:03:19,8340,7/25/2023 21:03:19,7/25/2023 17:12:55,27.26481903,,,
7/25/23,21:03:20,8339,7/25/2023 21:03:20,7/25/2023 17:12:56,27.24285394,,,
7/25/23,21:03:21,8336,7/25/2023 21:03:21,7/25/2023 17:12:57,27.17706477,,,
7/25/23,21:03:22,8335,7/25/2023 21:03:22,7/25/2023 17:12:58,27.15517037,,,
7/25/23,21:03:24,8333,7/25/2023 21:03:24,7/25/2023 17:13:00,27.11143448,,,
7/25/23,21:03:25,8333,7/25/2023 21:03:25,7/25/2023 17:13:01,27.11143448,,,
7/25/23,21:18:16,8458,7/25/2023 21:18:16,7/25/2023 17:27:52,29.98504359,,,
7/25/23,21:18:17,8461,7/25/2023 21:18:17,7/25/2023 17:27:53,30.0576302,,,
7/25/23,21:18:18,8459,7/25/2023 21:18:18,7/25/2023 17:27:54,30.00921963,,,
7/25/23,21:18:19,8459,7/25/2023 21:18:19,7/25/2023 17:27:55,30.00921963,,,
7/25/23,21:18:20,8464,7/25/2023 21:18:20,7/25/2023 17:27:56,30.13039253,,,
7/25/23,21:18:21,8457,7/25/2023 21:18:21,7/25/2023 17:27:57,29.96088703,,,
7/25/23,21:18:22,8457,7/25/2023 21:18:22,7/25/2023 17:27:58,29.96088703,,,
7/25/23,21:18:23,8462,7/25/2023 21:18:23,7/25/2023 17:27:59,30.08186476,,,
7/25/23,21:18:25,8459,7/25/2023 21:18:25,7/25/2023 17:28:01,30.00921963,,,
7/25/23,21:18:26,8462,7/25/2023 21:18:26,7/25/2023 17:28:02,30.08186476,,,
7/25/23,21:33:17,7717,7/25/2023 21:33:17,7/25/2023 17:42:53,16.50219506,,,
7/25/23,21:33:18,7719,7/25/2023 21:33:18,7/25/2023 17:42:54,16.52881624,,,
7/25/23,21:33:19,7713,7/25/2023 21:33:19,7/25/2023 17:42:55,16.44908127,,,
7/25/23,21:33:20,7713,7/25/2023 21:33:20,7/25/2023 17:42:56,16.44908127,,,
7/25/23,21:33:21,7707,7/25/2023 21:33:21,7/25/2023 17:42:57,16.36973094,,,
7/25/23,21:33:22,7709,7/25/2023 21:33:22,7/25/2023 17:42:58,16.39613843,,,
7/25/23,21:33:23,7707,7/25/2023 21:33:23,7/25/2023 17:42:59,16.36973094,,,
7/25/23,21:33:24,7711,7/25/2023 21:33:24,7/25/2023 17:43:00,16.42258852,,,
7/25/23,21:33:26,7705,7/25/2023 21:33:26,7/25/2023 17:43:02,16.34336599,,,
7/25/23,21:33:27,7700,7/25/2023 21:33:27,7/25/2023 17:43:03,16.27763923,,,
7/25/23,21:48:18,7052,7/25/2023 21:48:18,7/25/2023 17:57:54,9.655618058,,,
7/25/23,21:48:19,7048,7/25/2023 21:48:19,7/25/2023 17:57:55,9.624540587,,,
7/25/23,21:48:20,7045,7/25/2023 21:48:20,7/25/2023 17:57:56,9.601298143,,,
7/25/23,21:48:21,7040,7/25/2023 21:48:21,7/25/2023 17:57:57,9.562685399,,,
7/25/23,21:48:22,7045,7/25/2023 21:48:22,7/25/2023 17:57:58,9.601298143,,,
7/25/23,21:48:23,7044,7/25/2023 21:48:23,7/25/2023 17:57:59,9.593563141,,,
7/25/23,21:48:24,7043,7/25/2023 21:48:24,7/25/2023 17:58:00,9.585834371,,,
7/25/23,21:48:25,7044,7/25/2023 21:48:25,7/25/2023 17:58:01,9.593563141,,,
7/25/23,21:48:27,7036,7/25/2023 21:48:27,7/25/2023 17:58:03,9.53190704,,,
7/25/23,21:48:28,7035,7/25/2023 21:48:28,7/25/2023 17:58:04,9.524227942,,,
7/25/23,22:03:19,6287,7/25/2023 22:03:19,7/25/2023 18:12:55,5.212147412,,,
7/25/23,22:03:20,6283,7/25/2023 22:03:20,7/25/2023 18:12:56,5.195371649,,,
7/25/23,22:03:21,6286,7/25/2023 22:03:21,7/25/2023 18:12:57,5.2079484,,,
7/25/23,22:03:22,6286,7/25/2023 22:03:22,7/25/2023 18:12:58,5.2079484,,,
7/25/23,22:03:23,6283,7/25/2023 22:03:23,7/25/2023 18:12:59,5.195371649,,,
7/25/23,22:03:24,6284,7/25/2023 22:03:24,7/25/2023 18:13:00,5.199560521,,,
7/25/23,22:03:25,6283,7/25/2023 22:03:25,7/25/2023 18:13:01,5.195371649,,,
7/25/23,22:03:26,6281,7/25/2023 22:03:26,7/25/2023 18:13:02,5.187004026,,,
7/25/23,22:03:28,6280,7/25/2023 22:03:28,7/25/2023 18:13:04,5.18282527,,,
7/25/23,22:03:29,6276,7/25/2023 22:03:29,7/25/2023 18:13:05,5.166143883,,,
7/25/23,22:18:20,5594,7/25/2023 22:18:20,7/25/2023 18:27:56,2.981635578,,,
7/25/23,22:18:21,5591,7/25/2023 22:18:21,7/25/2023 18:27:57,2.974435183,,,
7/25/23,22:18:22,5591,7/25/2023 22:18:22,7/25/2023 18:27:58,2.974435183,,,
7/25/23,22:18:23,5587,7/25/2023 22:18:23,7/25/2023 18:27:59,2.964861697,,,
7/25/23,22:18:24,5588,7/25/2023 22:18:24,7/25/2023 18:28:00,2.967252176,,,
7/25/23,22:18:25,5589,7/25/2023 22:18:25,7/25/2023 18:28:01,2.969644582,,,
7/25/23,22:18:26,5588,7/25/2023 22:18:26,7/25/2023 18:28:02,2.967252176,,,
7/25/23,22:18:27,5586,7/25/2023 22:18:27,7/25/2023 18:28:03,2.962473144,,,
7/25/23,22:18:29,5587,7/25/2023 22:18:29,7/25/2023 18:28:05,2.964861697,,,
7/25/23,22:18:30,5584,7/25/2023 22:18:30,7/25/2023 18:28:06,2.957701809,,,
7/25/23,22:33:21,4668,7/25/2023 22:33:21,7/25/2023 18:42:57,1.413638473,,,
7/25/23,22:33:22,4667,7/25/2023 22:33:22,7/25/2023 18:42:58,1.412499617,,,
7/25/23,22:33:23,4672,7/25/2023 22:33:23,7/25/2023 18:42:59,1.418203086,,,
7/25/23,22:33:24,4670,7/25/2023 22:33:24,7/25/2023 18:43:00,1.41591894,,,
7/25/23,22:33:25,4670,7/25/2023 22:33:25,7/25/2023 18:43:01,1.41591894,,,
7/25/23,22:33:26,4666,7/25/2023 22:33:26,7/25/2023 18:43:02,1.411361678,,,
